Poniedziałek,17,Sierpień,2026,06:35:21:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'004,,,,Grupa C:,'012
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Napięcie,Temperatura,Temperatura,,Obroty silnika,Obciążenie,(bez jednostek),(bez jednostek)
,3062.67,2496,85.5,0.0,11111101,3062.02,2432,13.53,85.5,61.5,3062.34,2496,17.6,28.0,86.0
,3063.67,2464,85.5,0.0,11111101,3062.99,2464,13.43,85.5,61.5,3063.33,2464,0.0,28.0,86.0
,3064.70,2528,85.5,0.0,11101001,3064.01,2496,13.53,85.5,61.5,3064.36,2464,19.2,28.0,86.0
,3065.70,2560,87.0,-2.0,11101001,3065.03,2528,13.43,87.0,61.5,3065.37,2528,60.4,28.0,86.0
,3066.70,2336,85.5,0.0,11111101,3066.03,2624,13.53,85.5,61.5,3066.36,2656,57.6,28.0,86.0
,3067.73,1792,85.5,0.0,11101011,3067.04,1824,13.43,85.5,61.5,3067.36,1312,23.5,28.0,86.0
,3068.76,2112,85.5,0.0,11101001,3068.07,2080,13.53,85.5,61.5,3068.41,2080,53.3,28.0,86.0
,3069.80,2176,85.5,-5.1,11101001,3069.12,2112,13.43,85.5,61.5,3069.45,2144,76.9,28.0,86.0
,3070.85,2240,85.5,-8.6,11101001,3070.15,2176,13.53,85.5,61.5,3070.50,2208,78.4,28.0,86.0
,3071.85,2272,85.5,-9.4,11101001,3071.19,2240,13.43,85.5,61.5,3071.52,2240,65.1,28.0,86.0
,3072.84,2304,85.5,0.0,11101001,3072.19,2304,13.43,85.5,61.5,3072.51,2304,57.6,28.0,86.0
,3073.84,2304,85.5,2.3,11101001,3073.16,2304,13.53,85.5,61.5,3073.49,2304,45.9,28.0,86.0
,3074.89,2304,85.5,2.3,11101001,3074.18,2304,13.43,85.5,61.5,3074.54,2304,50.2,28.0,86.0
,3075.89,2304,85.5,5.5,11101001,3075.23,2304,13.53,85.5,61.5,3075.56,2304,44.3,28.0,86.0
,3076.92,2272,85.5,-2.7,11101001,3076.23,2304,13.53,85.5,61.5,3076.58,2272,26.7,28.0,86.0
,3077.94,2272,85.5,-1.6,11101001,3077.26,2272,13.53,85.5,61.5,3077.60,2272,41.2,28.0,86.0
,3078.95,2272,85.5,0.0,11101001,3078.26,2272,13.53,85.5,61.5,3078.61,2272,53.3,28.0,86.0
,3079.96,2272,85.5,1.6,11101001,3079.28,2272,13.43,85.5,61.5,3079.62,2272,53.3,28.0,86.0
,3080.97,2272,85.5,0.0,11101001,3080.29,2272,13.53,85.5,61.5,3080.63,2272,73.7,28.0,86.0
,3081.98,2304,84.0,-9.8,11101001,3081.30,2272,13.43,85.5,61.5,3081.65,2304,79.6,28.0,86.0
,3082.98,2336,85.5,-12.5,11101001,3082.31,2304,13.53,84.0,61.5,3082.65,2336,78.4,28.0,86.0
,3084.00,2368,84.0,-12.5,11101001,3083.33,2336,13.53,85.5,61.5,3083.65,2336,76.9,28.0,86.0
,3085.07,2400,84.0,-11.3,11101001,3084.34,2368,13.53,84.0,61.5,3084.72,2368,72.2,28.0,86.0
,3086.03,2368,84.0,2.0,11101001,3085.39,2368,13.53,84.0,61.5,3085.71,2368,47.1,28.0,86.0
,3087.08,2368,85.5,4.7,11101001,3086.37,2368,13.43,84.0,61.5,3086.76,2368,45.9,28.0,86.0
,3088.11,2336,84.0,0.0,11101001,3087.42,2368,13.53,85.5,61.5,3087.74,2368,28.2,28.0,86.0
,3089.17,2336,84.0,-4.3,11101001,3088.46,2336,13.53,84.0,60.0,3088.80,2336,28.2,28.0,86.0
,3090.21,2304,84.0,-7.0,11101001,3089.54,2336,13.43,84.0,60.0,3089.88,2304,28.2,28.0,86.0
,3091.23,2304,84.0,-8.2,11101001,3090.55,2304,13.53,84.0,60.0,3090.89,2304,29.4,28.0,86.0
,3092.22,2304,84.0,-3.5,11101001,3091.56,2272,13.53,84.0,60.0,3091.89,2304,53.3,28.0,86.0
,3093.23,2304,84.0,-7.0,11101001,3092.55,2304,13.64,84.0,60.0,3092.88,2304,67.8,28.0,86.0
,3094.25,2304,84.0,-3.1,11101001,3093.58,2304,13.53,84.0,60.0,3093.90,2304,60.4,28.0,86.0
,3095.25,2304,84.0,0.0,11111101,3094.58,2304,13.43,84.0,60.0,3094.91,2304,63.5,28.0,86.0
,3096.24,2272,84.0,0.0,11111101,3095.56,2304,13.53,84.0,60.0,3095.90,2272,17.6,28.0,86.0
,3097.24,2240,84.0,0.0,11111101,3096.58,2272,13.53,84.0,60.0,3096.91,2240,0.0,28.0,86.0
,3098.25,2176,84.0,0.0,11111101,3097.58,2208,13.53,84.0,60.0,3097.91,2208,0.0,28.0,86.0
,3099.30,2080,84.0,0.0,11111101,3098.60,2176,13.53,84.0,60.0,3098.95,2112,0.0,28.0,86.0
,3100.34,1888,84.0,0.0,11111111,3099.64,2016,13.43,84.0,60.0,3099.99,1952,0.0,28.0,86.0
,3101.40,1760,84.0,0.0,11111111,3100.68,1856,13.43,84.0,60.0,3101.06,1824,0.0,28.0,86.0
,3102.46,1696,84.0,0.0,11111111,3101.78,1760,13.53,84.0,60.0,3102.10,1728,0.0,28.0,86.0
,3103.46,1600,84.0,0.0,11111111,3102.80,1664,13.43,84.0,60.0,3103.13,1600,0.0,28.0,86.0
,3104.49,1504,84.0,0.0,11111111,3103.78,1568,13.43,84.0,60.0,3104.09,1536,0.0,28.0,86.0
,3105.43,1024,84.0,0.0,11111111,3104.80,1056,13.53,84.0,60.0,3105.14,992,28.2,28.0,86.0
,3106.38,928,84.0,0.0,11111111,3105.78,1024,13.53,84.0,60.0,3106.07,960,23.5,28.0,86.0
,3107.30,896,84.0,-1.2,11111111,3106.68,960,13.53,84.0,58.5,3106.99,928,23.5,28.0,86.0
,3108.33,1952,84.0,-2.7,11101011,3107.63,864,13.64,84.0,58.5,3107.96,1024,26.7,28.0,86.0
,3109.32,2368,84.0,-3.1,11101001,3108.65,2368,13.64,84.0,60.0,3109.00,2336,17.6,28.0,86.0
,3110.31,2368,84.0,0.0,11101001,3109.66,2368,13.53,84.0,58.5,3110.00,2336,23.5,28.0,86.0
,3111.31,1312,84.0,0.0,11111111,3110.66,2304,13.64,84.0,58.5,3110.98,1824,0.0,28.0,86.0
,3112.24,1024,84.0,0.0,11111111,3111.62,992,13.53,84.0,58.5,3111.93,1056,25.1,28.0,86.0
,3113.12,928,84.0,0.0,11111111,3112.51,992,13.43,84.0,58.5,3112.81,960,22.0,28.0,86.0
,3114.02,864,84.0,0.0,11111111,3113.43,928,13.43,84.0,58.5,3113.74,896,25.1,28.0,86.0
,3114.87,864,84.0,0.4,11111111,3114.28,864,13.43,84.0,58.5,3114.58,864,25.1,28.0,86.0
,3115.77,864,84.0,1.6,11111111,3115.19,864,13.43,84.0,58.5,3115.47,864,25.1,28.0,86.0
,3116.66,864,84.0,2.3,11111111,3116.06,896,13.43,84.0,58.5,3116.35,896,26.7,28.0,86.0
,3117.61,1248,84.0,3.1,11101011,3116.95,896,13.53,84.0,58.5,3117.29,928,25.1,28.0,86.0
,3118.70,1536,84.0,2.3,11101011,3117.95,1568,13.64,84.0,58.5,3118.34,1632,28.2,28.0,86.0
,3119.75,1728,84.0,0.0,11101011,3119.07,1632,13.53,84.0,58.5,3119.42,1632,51.8,28.0,86.0
,3120.79,1856,84.0,0.0,11101011,3120.11,1760,13.53,84.0,58.5,3120.43,1760,51.8,28.0,86.0
,3121.86,1984,84.0,0.0,11101011,3121.14,1920,13.43,84.0,58.5,3121.51,1952,31.0,28.0,86.0
,3122.94,2016,84.0,-0.8,11111101,3122.22,1920,13.53,84.0,58.5,3122.56,1984,16.1,28.0,86.0
,3123.98,1728,84.0,0.0,11111111,3123.28,1952,13.43,84.0,58.5,3123.63,1856,0.0,28.0,86.0
,3124.96,1632,84.0,0.0,11101011,3124.32,1632,13.64,84.0,58.5,3124.64,1600,0.0,28.0,86.0
,3126.00,1536,84.0,0.0,11101011,3125.31,1568,13.53,84.0,58.5,3125.68,1600,38.4,28.0,86.0
,3127.07,1792,84.0,0.0,11101011,3126.33,1600,13.64,84.0,58.5,3126.70,1696,81.2,28.0,86.0
,3128.11,2048,84.0,-5.5,11101001,3127.42,1856,13.53,84.0,58.5,3127.78,1952,85.5,28.0,86.0
,3129.10,2304,84.0,-10.5,11101001,3128.45,2144,13.53,84.0,58.5,3128.77,2208,82.7,28.0,86.0
,3130.13,2464,84.0,0.0,11101001,3129.46,2368,13.53,84.0,58.5,3129.80,2432,62.0,28.0,86.0
,3131.18,2368,84.0,-3.5,11101001,3130.48,2464,13.64,84.0,58.5,3130.84,2432,19.2,28.0,86.0
,3132.18,2368,84.0,0.0,11101001,3131.51,2368,13.53,84.0,58.5,3131.84,2336,47.1,28.0,86.0
,3133.26,2496,84.0,-2.7,11101001,3132.57,2368,13.53,84.0,58.5,3132.91,2432,66.3,28.0,86.0
,3134.26,2720,84.0,-7.8,11101001,3133.58,2560,13.53,84.0,58.5,3133.93,2624,82.7,28.0,86.0
,3135.39,3040,84.0,-10.9,11101001,3134.62,2816,13.53,84.0,58.5,3135.04,2912,84.3,28.0,86.0
,3136.38,2208,84.0,0.0,11101001,3135.70,3136,13.53,84.0,58.5,3136.05,2720,0.0,28.0,86.0
,3137.40,2048,84.0,0.0,11101001,3136.72,2016,13.43,84.0,58.5,3137.07,2016,71.0,28.0,86.0
,3138.41,2176,84.0,-7.0,11101001,3137.73,2080,13.53,84.0,58.5,3138.07,2112,85.5,28.0,86.0
,3139.43,2272,84.0,-12.5,11101001,3138.76,2208,13.53,84.0,58.5,3139.10,2240,84.3,28.0,86.0
,3140.49,2400,84.0,-16.0,11101001,3139.76,2304,13.53,84.0,58.5,3140.12,2368,82.7,28.0,86.0
,3141.53,2528,84.0,-16.0,11101001,3140.83,2432,13.64,84.0,58.5,3141.20,2496,81.2,28.0,86.0
,3142.54,2624,84.0,-4.3,11101001,3141.88,2560,13.64,84.0,58.5,3142.20,2592,62.0,28.0,86.0
,3143.55,2688,84.0,-0.4,11101001,3142.89,2656,13.53,84.0,58.5,3143.22,2688,50.2,28.0,86.0
,3144.62,2752,85.5,4.7,11101001,3143.88,2720,13.53,85.5,58.5,3144.23,2752,48.6,28.0,86.0
,3145.70,2848,85.5,5.9,11101001,3144.95,2784,13.64,85.5,58.5,3145.30,2816,48.6,28.0,86.0
,3146.82,2944,85.5,0.0,11101001,3146.03,2880,13.53,85.5,58.5,3146.36,2880,53.3,28.0,86.0
,3147.77,2208,85.5,0.0,11111101,3147.10,3008,13.53,85.5,58.5,3147.43,2688,0.0,28.0,86.0
,3148.70,1056,85.5,0.0,11111111,3148.08,1696,13.64,85.5,58.5,3148.40,1280,0.0,28.0,86.0
,3149.72,2144,85.5,0.0,11101001,3149.08,1376,13.64,85.5,58.5,3149.40,2272,26.7,28.0,86.0
,3150.74,2208,85.5,0.0,11101001,3150.06,2176,13.64,85.5,58.5,3150.40,2176,66.3,28.0,86.0
,3151.73,2272,87.0,-6.3,11101001,3151.07,2240,13.53,85.5,58.5,3151.40,2240,65.1,28.0,86.0
,3152.78,2272,87.0,-8.6,11101001,3152.09,2272,13.43,87.0,58.5,3152.43,2272,65.1,28.0,86.0
,3153.81,2304,87.0,0.0,11101001,3153.12,2272,13.64,87.0,58.5,3153.46,2304,85.5,28.0,86.0
,3154.81,2336,87.0,-9.8,11101001,3154.13,2304,13.64,87.0,58.5,3154.48,2336,87.1,28.0,86.0
,3155.81,2368,87.0,-14.5,11101001,3155.14,2336,13.64,87.0,58.5,3155.47,2368,87.1,28.0,86.0
,3156.85,2400,87.0,-16.8,11101001,3156.16,2368,13.53,87.0,58.5,3156.49,2368,87.1,28.0,86.0
,3157.86,2432,87.0,-16.8,11101001,3157.18,2400,13.53,87.0,58.5,3157.50,2432,87.1,28.0,86.0
,3158.92,2464,87.0,-15.6,11101001,3158.20,2432,13.64,87.0,58.5,3158.57,2432,87.1,28.0,86.0
,3159.93,2496,88.5,-15.6,11101001,3159.26,2464,13.64,87.0,58.5,3159.61,2464,87.1,28.0,86.0
,3160.96,2528,87.0,-15.2,11101001,3160.25,2496,13.53,88.5,58.5,3160.60,2528,85.5,28.0,86.0
,3162.02,2592,87.0,-14.8,11101001,3161.31,2560,13.53,87.0,58.5,3161.68,2560,85.5,28.0,86.0
,3163.07,2656,87.0,-13.7,11101001,3162.39,2592,13.64,87.0,58.5,3162.72,2624,85.5,28.0,86.0
,3164.05,2720,87.0,-13.3,11101001,3163.41,2688,13.64,87.0,58.5,3163.72,2688,85.5,28.0,86.0
,3165.06,2784,87.0,-12.5,11101001,3164.38,2720,13.64,87.0,58.5,3164.74,2784,84.3,28.0,86.0
,3166.08,2848,88.5,-5.1,11101001,3165.38,2816,13.64,87.0,58.5,3165.74,2848,66.3,28.0,86.0
,3167.17,2944,87.0,-9.4,11101001,3166.41,2880,13.53,88.5,58.5,3166.70,2912,79.6,28.0,86.0
,3168.26,2912,87.0,0.0,11111101,3167.63,2976,13.43,87.0,58.5,3167.95,3040,88.6,28.0,86.0
,3169.29,2400,87.0,0.0,11101001,3168.59,2400,13.53,87.0,58.5,3168.95,1920,17.6,28.0,86.0
,3170.28,2368,87.0,0.0,11101001,3169.62,2368,13.53,87.0,58.5,3169.95,2368,75.3,28.0,86.0
,3171.34,2432,87.0,-9.8,11101001,3170.64,2400,13.64,87.0,58.5,3170.98,2400,82.7,28.0,86.0
,3172.37,2464,87.0,-13.7,11101001,3171.68,2432,13.53,87.0,58.5,3172.02,2464,82.7,28.0,86.0
,3173.45,2496,87.0,-15.2,11101001,3172.73,2464,13.64,87.0,58.5,3173.10,2496,84.3,28.0,86.0
,3174.43,2496,87.0,-14.5,11101001,3173.80,2496,13.64,87.0,58.5,3174.12,2496,88.6,28.0,86.0
,3175.51,2464,87.0,0.0,11101001,3174.80,2496,13.64,87.0,58.5,3175.15,2464,20.8,28.0,86.0
,3176.52,2464,87.0,0.0,11101001,3175.85,2432,13.53,87.0,58.5,3176.19,2464,67.8,28.0,86.0
,3177.60,2464,87.0,-4.7,11101001,3176.89,2464,13.64,87.0,58.5,3177.24,2432,62.0,28.0,86.0
,3178.67,2432,88.5,-0.4,11101001,3177.96,2464,13.64,88.5,58.5,3178.30,2432,50.2,28.0,86.0
,3179.68,2400,88.5,0.4,11101001,3179.02,2432,13.64,88.5,58.5,3179.35,2400,34.1,28.0,86.0
,3180.76,2368,88.5,-0.4,11101001,3180.07,2400,13.53,88.5,58.5,3180.42,2368,34.1,28.0,86.0
,3181.78,2304,88.5,-5.5,11101001,3181.10,2368,13.64,88.5,58.5,3181.45,2336,26.7,28.0,86.0
,3182.80,2272,88.5,0.0,11101001,3182.12,2304,13.53,88.5,58.5,3182.46,2304,26.7,28.0,86.0
,3183.78,2240,88.5,3.5,11101001,3183.11,2272,13.64,88.5,58.5,3183.44,2240,51.8,28.0,86.0
,3184.77,2208,88.5,0.0,11101001,3184.11,2240,13.53,88.5,58.5,3184.44,2240,66.3,28.0,86.0
,3185.80,2208,88.5,-7.0,11101001,3185.11,2208,13.53,88.5,58.5,3185.44,2208,82.7,28.0,86.0
,3186.79,2240,88.5,0.0,11101001,3186.13,2208,13.53,88.5,58.5,3186.47,2240,85.5,28.0,86.0
,3187.81,2208,87.0,-5.9,11101001,3187.14,2240,13.64,88.5,58.5,3187.48,2240,81.2,28.0,86.0
,3188.80,2272,88.5,-11.3,11101001,3188.11,2240,13.64,87.0,58.5,3188.46,2240,88.6,28.0,86.0
,3189.81,2304,87.0,-13.3,11101001,3189.13,2272,13.64,88.5,58.5,3189.47,2272,88.6,28.0,86.0
,3190.84,2336,87.0,-14.5,11101001,3190.16,2304,13.64,87.0,58.5,3190.51,2304,85.5,28.0,86.0
,3191.83,2336,87.0,-5.1,11101001,3191.17,2336,13.53,87.0,58.5,3191.50,2336,76.9,28.0,86.0
,3192.85,2368,87.0,-9.0,11101001,3192.16,2336,13.53,87.0,58.5,3192.50,2368,78.4,28.0,86.0
,3193.83,2400,87.0,0.0,11111101,3193.18,2368,13.64,87.0,58.5,3193.50,2368,65.1,28.0,86.0
,3194.80,2368,87.0,-4.3,11111101,3194.14,2368,13.64,87.0,58.5,3194.47,2336,17.6,28.0,86.0
,3195.79,2304,87.0,0.0,11101001,3195.12,2336,13.53,87.0,57.0,3195.45,2336,16.1,28.0,86.0
,3196.79,2304,87.0,0.0,11101001,3196.11,2272,13.64,87.0,58.5,3196.46,2304,62.0,28.0,86.0
,3197.78,2336,87.0,-3.9,11101001,3197.13,2304,13.64,87.0,58.5,3197.46,2336,69.4,28.0,86.0
,3198.85,2336,87.0,-5.5,11101001,3198.14,2336,13.64,87.0,58.5,3198.51,2336,69.4,28.0,86.0
,3199.87,2368,87.0,-2.3,11101001,3199.18,2336,13.64,87.0,58.5,3199.51,2368,57.6,28.0,86.0
,3200.89,2336,87.0,0.0,11111101,3200.23,2336,13.74,87.0,57.0,3200.55,2336,22.0,28.0,86.0
,3201.88,2304,87.0,0.0,11111101,3201.22,2304,13.64,87.0,57.0,3201.53,2304,0.0,28.0,86.0
,3202.92,2272,87.0,0.0,11101001,3202.23,2272,13.74,87.0,57.0,3202.57,2368,47.1,28.0,86.0
,3203.92,2304,87.0,0.0,11101001,3203.26,2304,13.64,87.0,57.0,3203.59,2304,41.2,28.0,86.0
,3204.90,2304,87.0,-2.0,11101001,3204.25,2304,13.64,87.0,57.0,3204.57,2304,32.5,28.0,86.0
,3205.90,2304,87.0,0.0,11101001,3205.22,2304,13.64,87.0,57.0,3205.57,2304,25.1,28.0,86.0
,3206.90,2304,87.0,0.0,11111101,3206.24,2304,13.64,87.0,57.0,3206.59,2304,22.0,28.0,86.0
,3207.90,2272,87.0,0.0,11111101,3207.22,2336,13.64,87.0,57.0,3207.56,2304,0.0,28.0,86.0
,3208.88,2272,87.0,0.0,11111101,3208.22,2272,13.64,87.0,57.0,3208.55,2272,0.0,28.0,86.0
,3209.87,2240,87.0,0.0,11101001,3209.20,2240,13.74,87.0,57.0,3209.53,2240,0.0,28.0,86.0
,3210.91,2240,87.0,0.0,11101001,3210.23,2240,13.64,87.0,57.0,3210.56,2240,54.5,28.0,86.0
,3211.95,2272,87.0,0.0,11101001,3211.27,2240,13.74,87.0,57.0,3211.61,2240,84.3,28.0,86.0
,3212.95,2304,87.0,-7.0,11101001,3212.29,2272,13.74,87.0,57.0,3212.61,2304,81.2,28.0,86.0
,3213.94,2304,87.0,0.0,11111101,3213.27,2336,13.53,87.0,57.0,3213.62,2304,25.1,28.0,86.0
,3214.92,2272,87.0,0.0,11111101,3214.27,2272,13.64,87.0,57.0,3214.58,2272,0.0,28.0,86.0
,3215.94,2240,87.0,0.0,11111101,3215.26,2272,13.74,87.0,57.0,3215.61,2240,0.0,28.0,86.0
,3216.96,2176,87.0,0.0,11111101,3216.27,2208,13.64,87.0,57.0,3216.62,2208,0.0,28.0,86.0
,3218.00,2144,87.0,0.0,11111101,3217.29,2176,13.64,87.0,57.0,3217.64,2144,0.0,28.0,86.0
,3219.05,2112,87.0,0.0,11101001,3218.35,2112,13.64,87.0,57.0,3218.70,2112,16.1,28.0,86.0
,3220.08,2112,87.0,0.0,11101001,3219.39,2112,13.64,87.0,57.0,3219.75,2112,72.2,28.0,86.0
,3221.10,2144,87.0,0.0,11101001,3220.43,2112,13.64,87.0,57.0,3220.77,2144,69.4,28.0,86.0
,3222.09,2176,87.0,-3.9,11101001,3221.42,2144,13.74,87.0,57.0,3221.76,2176,87.1,28.0,86.0
,3223.09,2208,87.0,-7.8,11101001,3222.43,2176,13.53,87.0,57.0,3222.77,2208,88.6,28.0,86.0
,3224.05,2240,85.5,-10.5,11101001,3223.41,2208,13.74,87.0,57.0,3223.75,2240,88.6,28.0,86.0
,3225.04,2272,85.5,-11.7,11101001,3224.38,2240,13.64,85.5,57.0,3224.71,2240,88.6,28.0,86.0
,3226.07,2304,85.5,-10.5,11101001,3225.38,2272,13.64,85.5,57.0,3225.72,2272,90.2,28.0,86.0
,3227.04,2336,85.5,-9.0,11101001,3226.40,2304,13.53,85.5,57.0,3226.72,2336,88.6,28.0,86.0
,3228.07,2368,85.5,-8.6,11101001,3227.36,2336,13.53,85.5,57.0,3227.70,2368,90.2,28.0,86.0
,3229.09,2400,85.5,0.0,11101001,3228.39,2368,13.64,85.5,57.0,3228.77,2400,82.7,28.0,86.0
,3230.15,2400,85.5,-5.9,11101001,3229.43,2400,13.64,85.5,57.0,3229.79,2400,73.7,28.0,86.0
,3231.20,2432,85.5,-10.5,11101001,3230.51,2400,13.74,85.5,55.5,3230.85,2432,84.3,28.0,86.0
,3232.23,2496,85.5,-12.9,11101001,3231.57,2432,13.64,85.5,57.0,3231.91,2464,87.1,28.0,86.0
,3233.26,2560,85.5,-12.9,11101001,3232.56,2496,13.64,85.5,57.0,3232.92,2528,87.1,28.0,86.0
,3234.26,2592,85.5,-12.5,11101001,3233.60,2560,13.74,85.5,57.0,3233.94,2592,85.5,28.0,86.0
,3235.20,2624,85.5,0.0,11101001,3234.57,2592,13.64,85.5,55.5,3234.88,2592,47.1,28.0,86.0
,3236.20,2624,87.0,4.3,11101001,3235.54,2624,13.74,85.5,57.0,3235.87,2624,44.3,28.0,86.0
,3237.18,2592,85.5,0.0,11111101,3236.54,2624,13.64,87.0,55.5,3236.87,2624,20.8,28.0,86.0
,3238.14,2592,85.5,0.0,11111101,3237.49,2624,13.64,85.5,55.5,3237.80,2592,0.0,28.0,86.0
,3239.11,2528,85.5,0.0,11111101,3238.46,2560,13.64,85.5,55.5,3238.79,2560,0.0,28.0,86.0
,3240.09,2496,85.5,0.0,11101001,3239.44,2528,13.64,85.5,55.5,3239.76,2496,17.6,28.0,86.0
,3241.17,2496,85.5,0.0,11101001,3240.46,2528,13.74,85.5,55.5,3240.82,2496,28.2,28.0,86.0
,3242.13,2496,85.5,0.0,11101001,3241.51,2496,13.74,85.5,55.5,3241.82,2496,63.5,28.0,86.0
,3243.17,2528,85.5,-4.7,11101001,3242.47,2528,13.64,85.5,55.5,3242.83,2528,79.6,28.0,86.0
,3244.18,2560,85.5,-7.0,11101001,3243.52,2560,13.64,85.5,55.5,3243.86,2560,79.6,28.0,86.0
,3245.20,2560,85.5,0.0,11101001,3244.52,2560,13.64,85.5,55.5,3244.86,2560,53.3,28.0,86.0
,3246.21,2528,85.5,0.0,11111101,3245.54,2560,13.64,85.5,55.5,3245.87,2560,22.0,28.0,86.0
,3247.18,2496,85.5,0.0,11111101,3246.53,2528,13.64,85.5,55.5,3246.86,2496,0.0,28.0,86.0
,3248.21,2464,85.5,0.0,11111101,3247.53,2496,13.64,85.5,55.5,3247.87,2464,0.0,28.0,86.0
,3249.22,2432,85.5,0.0,11101001,3248.54,2432,13.74,85.5,55.5,3248.86,2432,0.0,28.0,86.0
,3250.25,2400,85.5,0.4,11101001,3249.55,2400,13.64,85.5,55.5,3249.89,2400,34.1,28.0,86.0
,3251.25,2368,85.5,-1.6,11101001,3250.57,2400,13.74,85.5,55.5,3250.91,2368,23.5,28.0,86.0
,3252.29,2400,85.5,0.0,11101001,3251.55,2400,13.64,85.5,55.5,3251.94,2368,53.3,28.0,86.0
,3253.29,2400,85.5,-1.2,11101001,3252.61,2400,13.74,85.5,55.5,3252.96,2400,67.8,28.0,86.0
,3254.35,2464,85.5,-5.1,11101001,3253.65,2432,13.64,85.5,55.5,3254.00,2432,79.6,28.0,86.0
,3255.43,2528,85.5,-8.6,11101001,3254.69,2464,13.64,85.5,55.5,3255.06,2496,81.2,28.0,86.0
,3256.44,2560,85.5,0.0,11101001,3255.77,2528,13.64,85.5,55.5,3256.10,2528,62.0,28.0,86.0
,3257.44,2560,85.5,3.1,11101001,3256.76,2560,13.64,85.5,55.5,3257.09,2560,44.3,28.0,86.0
,3258.44,2560,85.5,3.1,11101001,3257.76,2560,13.64,85.5,55.5,3258.09,2560,32.5,28.0,86.0
,3259.45,2560,85.5,1.6,11101001,3258.76,2560,13.64,85.5,54.0,3259.10,2560,32.5,28.0,86.0
,3260.49,2560,85.5,1.2,11101001,3259.80,2560,13.64,85.5,54.0,3260.15,2560,32.5,28.0,86.0
,3261.49,2560,85.5,1.2,11101001,3260.82,2560,13.64,85.5,55.5,3261.14,2560,32.5,28.0,86.0
,3262.53,2560,85.5,1.2,11101001,3261.83,2560,13.74,85.5,54.0,3262.19,2528,32.5,28.0,86.0
,3263.56,2528,85.5,0.0,11101001,3262.87,2528,13.74,85.5,54.0,3263.21,2560,32.5,28.0,86.0
,3264.58,2528,85.5,0.0,11101001,3263.91,2528,13.64,85.5,54.0,3264.24,2528,32.5,28.0,86.0
,3265.61,2528,85.5,-7.0,11101001,3264.94,2528,13.74,85.5,54.0,3265.27,2528,20.8,28.0,86.0
,3266.60,2496,85.5,-3.9,11101001,3265.96,2496,13.74,85.5,54.0,3266.29,2496,19.2,28.0,86.0
,3267.61,2496,85.5,0.4,11101001,3266.95,2496,13.74,85.5,54.0,3267.27,2496,19.2,28.0,86.0
,3268.67,2464,85.5,7.4,11101001,3267.97,2464,13.74,85.5,54.0,3268.32,2464,31.0,28.0,86.0
,3269.71,2464,85.5,19.1,11101001,3269.00,2464,13.64,85.5,54.0,3269.34,2464,40.0,28.0,86.0
,3270.77,2432,84.0,22.7,11101001,3270.07,2464,13.64,85.5,54.0,3270.41,2432,59.2,28.0,86.0
,3271.78,2400,85.5,0.0,11111101,3271.11,2432,13.64,84.0,54.0,3271.43,2400,20.8,28.0,86.0
,3272.77,2336,85.5,0.0,11101001,3272.11,2368,13.64,85.5,54.0,3272.44,2368,16.1,28.0,86.0
,3273.78,2272,85.5,0.0,11101001,3273.10,2336,13.64,85.5,54.0,3273.43,2304,35.3,28.0,86.0
,3274.78,2304,85.5,0.0,11101001,3274.12,2272,13.64,85.5,54.0,3274.44,2272,78.4,28.0,86.0
,3275.78,2336,85.5,-2.7,11101001,3275.10,2304,13.74,85.5,54.0,3275.42,2304,84.3,28.0,86.0
,3276.82,2368,85.5,-8.2,11101001,3276.15,2336,13.64,85.5,54.0,3276.48,2336,84.3,28.0,86.0
,3277.88,2400,84.0,-10.5,11101001,3277.16,2368,13.74,85.5,54.0,3277.51,2400,84.3,28.0,86.0
,3279.01,2432,85.5,-12.1,11101001,3278.29,2400,13.64,84.0,54.0,3278.66,2432,84.3,28.0,86.0
,3280.07,2496,85.5,-10.5,11101001,3279.36,2464,13.74,85.5,54.0,3279.71,2464,84.3,28.0,86.0
,3281.11,2496,85.5,0.0,11101001,3280.42,2496,13.74,85.5,54.0,3280.79,2496,84.3,28.0,86.0
,3282.04,2496,85.5,0.0,11111101,3281.43,2496,13.74,85.5,54.0,3281.74,2496,31.0,28.0,86.0
,3283.07,2464,85.5,0.0,11111101,3282.39,2464,13.74,85.5,54.0,3282.74,2464,0.0,28.0,86.0
,3284.05,2400,85.5,0.0,11111101,3283.41,2432,13.64,85.5,54.0,3283.74,2432,0.0,28.0,86.0
,3285.03,2336,85.5,0.0,11111101,3284.38,2368,13.64,85.5,54.0,3284.71,2368,0.0,28.0,86.0
,3286.00,2304,85.5,0.0,11111101,3285.35,2336,13.74,85.5,54.0,3285.69,2304,0.0,28.0,86.0
,3287.04,2304,85.5,0.0,11101001,3286.35,2304,13.74,85.5,54.0,3286.69,2272,16.1,28.0,86.0
,3288.07,2304,85.5,0.0,11101001,3287.38,2304,13.64,85.5,54.0,3287.72,2272,57.6,28.0,86.0
,3289.08,2336,85.5,-1.2,11101001,3288.40,2304,13.64,85.5,54.0,3288.72,2336,60.4,28.0,86.0
