Piątek,14,Sierpień,2026,06:39:04:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'015,,,,Grupa C:,'016
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Zliczanie,Zliczanie,Zliczanie, ,,Zliczanie, , , 
,2192.84,896,79.5,0.8,10111110,2193.15,0,0,0,aktywna,2192.52,0, , ,aktywna
,2193.73,896,79.5,1.6,10111110,2194.04,0,0,0,aktywna,2193.45,0, , ,aktywna
,2194.64,896,79.5,2.0,10111110,2194.96,0,0,0,aktywna,2194.33,0, , ,aktywna
,2195.57,896,79.5,2.3,10111111,2195.88,0,0,0,aktywna,2195.27,0, , ,aktywna
,2196.51,896,79.5,3.1,10111110,2196.81,0,0,0,aktywna,2196.20,0, , ,aktywna
,2197.42,896,79.5,3.5,10111110,2197.71,0,0,0,aktywna,2197.12,0, , ,aktywna
,2198.31,864,79.5,3.1,10111110,2198.61,0,0,0,aktywna,2198.03,0, , ,aktywna
,2199.18,768,79.5,2.7,10111110,2199.45,0,0,0,aktywna,2198.91,0, , ,nieaktywna
,2200.01,800,79.5,1.2,10111110,2200.31,0,0,0,aktywna,2199.73,0, , ,aktywna
,2200.90,800,79.5,0.8,10111110,2201.18,0,0,0,aktywna,2200.60,0, , ,aktywna
,2201.77,800,79.5,1.2,10111110,2202.08,0,0,0,aktywna,2201.46,0, , ,aktywna
,2202.68,768,79.5,1.6,10111110,2202.97,0,0,0,aktywna,2202.38,0, , ,aktywna
,2203.58,800,79.5,2.3,10111111,2203.89,0,0,0,aktywna,2203.28,0, , ,aktywna
,2204.51,800,79.5,2.3,10111110,2204.81,0,0,0,aktywna,2204.19,0, , ,aktywna
,2205.40,800,79.5,2.0,10111110,2205.70,0,0,0,aktywna,2205.10,0, , ,aktywna
,2206.31,800,79.5,2.0,10111110,2206.61,0,0,0,aktywna,2206.00,0, , ,aktywna
,2207.21,768,79.5,1.6,10111110,2207.50,0,0,0,aktywna,2206.91,0, , ,aktywna
,2208.11,800,79.5,0.0,10101010,2208.41,0,0,0,aktywna,2207.80,0, , ,aktywna
,2209.05,896,79.5,0.0,10101011,2209.36,0,0,0,aktywna,2208.76,0, , ,aktywna
,2209.96,1344,79.5,0.0,10101011,2210.32,0,0,0,nieaktywna,2209.67,0, , ,aktywna
,2211.01,1952,79.5,0.0,10111111,2211.31,0,0,0,nieaktywna,2210.66,0, , ,nieaktywna
,2211.96,1376,79.5,0.0,10101011,2212.27,0,0,0,aktywna,2211.64,0, , ,nieaktywna
,2213.00,1664,79.5,0.0,10101010,2213.38,0,0,0,aktywna,2212.64,0, , ,aktywna
,2214.10,2080,79.5,-1.2,10101000,2214.45,0,0,0,aktywna,2213.74,0, , ,aktywna
,2215.14,2464,79.5,-2.7,11101000,2215.49,0,0,0,aktywna,2214.78,0, , ,aktywna
,2216.19,2784,79.5,-1.2,11101000,2216.52,0,0,0,nieaktywna,2215.83,0, , ,aktywna
,2217.23,1536,79.5,0.0,11101010,2217.58,0,0,0,nieaktywna,2216.85,0, , ,nieaktywna
,2218.33,1856,79.5,0.0,11101010,2218.69,0,0,0,aktywna,2217.94,0, , ,aktywna
,2219.42,1920,79.5,4.3,11101010,2219.77,0,0,0,aktywna,2219.08,0, , ,aktywna
,2220.48,1984,79.5,9.4,11101000,2220.82,0,0,0,aktywna,2220.13,0, , ,aktywna
,2221.51,2048,79.5,12.9,11101000,2221.84,0,0,0,aktywna,2221.17,0, , ,aktywna
,2222.51,2112,79.5,14.5,11101000,2222.86,0,0,0,aktywna,2222.16,0, , ,aktywna
,2223.54,2176,79.5,11.3,11101001,2223.88,0,0,0,aktywna,2223.19,0, , ,aktywna
,2224.53,2240,79.5,11.7,11101001,2224.86,0,0,0,aktywna,2224.20,0, , ,aktywna
,2225.51,2304,79.5,9.0,11101001,2225.86,0,0,0,aktywna,2225.17,0, , ,aktywna
,2226.56,2336,79.5,8.6,11101001,2226.93,0,0,0,aktywna,2226.19,0, , ,aktywna
,2227.62,2368,79.5,6.3,11101001,2227.99,0,0,0,aktywna,2227.27,0, , ,aktywna
,2228.72,2400,79.5,4.7,11101001,2229.09,0,0,0,aktywna,2228.35,0, , ,aktywna
,2229.79,2432,79.5,4.7,11101001,2230.14,0,0,0,aktywna,2229.42,0, , ,aktywna
,2230.86,2496,79.5,4.3,11101001,2231.22,0,0,0,aktywna,2230.50,0, , ,aktywna
,2231.94,2560,79.5,4.3,11101001,2232.26,0,0,0,aktywna,2231.59,0, , ,aktywna
,2232.93,2592,79.5,1.2,11101001,2233.26,0,0,0,aktywna,2232.60,0, , ,aktywna
,2233.96,2656,79.5,2.0,11101001,2234.29,0,0,0,aktywna,2233.60,0, , ,aktywna
,2234.93,1952,79.5,0.0,11111111,2235.28,0,0,0,nieaktywna,2234.61,0, , ,nieaktywna
,2235.98,1952,79.5,0.0,11101011,2236.32,0,0,0,nieaktywna,2235.62,0, , ,nieaktywna
,2237.04,1888,79.5,-5.1,11101011,2237.42,0,0,0,aktywna,2236.68,0, , ,aktywna
,2238.15,1856,79.5,-8.2,11101011,2238.52,0,0,0,aktywna,2237.77,0, , ,aktywna
,2239.28,1856,79.5,-10.2,11101011,2239.65,0,0,0,aktywna,2238.91,0, , ,aktywna
,2240.40,1824,79.5,-9.8,11101011,2240.76,0,0,0,aktywna,2240.02,0, , ,aktywna
,2241.51,1792,79.5,-7.4,11101011,2241.91,0,0,0,aktywna,2241.13,0, , ,aktywna
,2242.64,1792,79.5,-3.1,11101011,2243.04,0,0,0,aktywna,2242.31,0, , ,aktywna
,2243.77,1760,79.5,1.2,11101011,2244.12,0,0,0,aktywna,2243.40,0, , ,aktywna
,2244.87,1760,79.5,2.7,11101011,2245.24,0,0,0,aktywna,2244.49,0, , ,aktywna
,2245.99,1824,79.5,7.0,11101011,2246.36,0,0,0,aktywna,2245.61,0, , ,aktywna
,2247.09,1824,79.5,0.0,11101011,2247.44,0,0,0,aktywna,2246.73,0, , ,aktywna
,2248.19,1824,79.5,-0.8,11101011,2248.56,0,0,0,aktywna,2247.80,0, , ,aktywna
,2249.30,1824,79.5,-0.4,11101011,2249.67,0,0,0,aktywna,2248.93,0, , ,aktywna
,2250.42,1856,79.5,2.3,11101011,2250.79,0,0,0,aktywna,2250.05,0, , ,aktywna
,2251.50,1856,79.5,8.6,11101011,2251.89,0,0,0,aktywna,2251.15,0, , ,aktywna
,2252.60,1888,79.5,8.6,11101011,2252.98,0,0,0,aktywna,2252.24,0, , ,aktywna
,2253.71,1920,79.5,7.0,11101011,2254.08,0,0,0,aktywna,2253.34,0, , ,aktywna
,2254.80,1952,79.5,5.1,11101011,2255.16,0,0,0,aktywna,2254.45,0, , ,aktywna
,2255.87,1952,79.5,5.5,11101011,2256.22,0,0,0,aktywna,2255.53,0, , ,aktywna
,2256.94,1984,79.5,6.3,11101001,2257.31,0,0,0,aktywna,2256.58,0, , ,aktywna
,2258.00,2016,79.5,5.1,11101001,2258.37,0,0,0,aktywna,2257.65,0, , ,aktywna
,2259.07,2048,79.5,5.5,11101001,2259.40,0,0,0,nieaktywna,2258.72,0, , ,aktywna
,2260.11,2080,79.5,5.1,11101001,2260.45,0,0,0,nieaktywna,2259.75,0, , ,nieaktywna
,2261.12,2080,79.5,5.9,11101001,2261.45,0,0,0,nieaktywna,2260.78,0, , ,nieaktywna
,2262.12,2112,79.5,5.9,11101001,2262.46,0,0,0,aktywna,2261.78,0, , ,aktywna
,2263.16,2112,79.5,4.7,11101001,2263.51,0,0,0,aktywna,2262.82,0, , ,aktywna
,2264.21,2144,79.5,2.7,11101001,2264.56,0,0,0,aktywna,2263.86,0, , ,aktywna
,2265.25,2144,79.5,0.4,11101001,2265.61,0,0,0,aktywna,2264.89,0, , ,aktywna
,2266.31,2144,79.5,-6.3,11101001,2266.66,0,0,0,aktywna,2265.96,0, , ,aktywna
,2267.34,2112,79.5,0.0,11101000,2267.67,0,0,0,nieaktywna,2267.00,0, , ,nieaktywna
,2268.36,2080,79.5,-1.2,11101001,2268.71,0,0,0,nieaktywna,2268.00,0, , ,nieaktywna
,2269.39,2080,79.5,1.2,11101001,2269.77,0,0,0,nieaktywna,2269.06,0, , ,nieaktywna
,2270.47,2016,79.5,1.2,11101001,2270.85,0,0,0,nieaktywna,2270.12,0, , ,nieaktywna
,2271.55,2016,79.5,4.7,11101001,2271.92,0,0,0,nieaktywna,2271.20,0, , ,nieaktywna
,2272.61,1984,79.5,1.6,11101000,2272.97,0,0,0,nieaktywna,2272.26,0, , ,nieaktywna
,2273.71,1952,79.5,-6.3,11101010,2274.07,0,0,0,aktywna,2273.33,0, , ,aktywna
,2274.80,1952,79.5,-9.4,11101010,2275.17,0,0,0,aktywna,2274.44,0, , ,aktywna
,2275.89,1952,79.5,-9.8,11101010,2276.27,0,0,0,aktywna,2275.52,0, , ,aktywna
,2277.01,1952,79.5,-7.4,11101010,2277.36,0,0,0,aktywna,2276.64,0, , ,aktywna
,2278.11,1920,79.5,-4.3,11101010,2278.48,0,0,0,aktywna,2277.74,0, , ,aktywna
,2279.20,1920,79.5,-3.5,11101010,2279.56,0,0,0,aktywna,2278.83,0, , ,aktywna
,2280.27,1920,79.5,-4.3,11101010,2280.64,0,0,0,aktywna,2279.92,0, , ,aktywna
,2281.36,1920,79.5,-2.7,11101010,2281.74,0,0,0,aktywna,2281.00,0, , ,aktywna
,2282.46,1920,79.5,-1.2,11101010,2282.84,0,0,0,aktywna,2282.10,0, , ,aktywna
,2283.55,1920,79.5,-1.6,11101010,2283.92,0,0,0,aktywna,2283.20,0, , ,aktywna
,2284.64,1888,79.5,-7.0,11101010,2285.02,0,0,0,aktywna,2284.28,0, , ,nieaktywna
,2285.79,1888,79.5,-2.3,11101010,2286.17,0,0,0,aktywna,2285.40,0, , ,aktywna
,2286.90,1888,79.5,1.6,11101010,2287.27,0,0,0,aktywna,2286.53,0, , ,aktywna
,2288.00,1920,79.5,10.2,11101010,2288.36,0,0,0,aktywna,2287.63,0, , ,aktywna
,2289.09,1952,79.5,14.8,11101010,2289.46,0,0,0,aktywna,2288.71,0, , ,aktywna
,2290.18,1984,79.5,15.2,11101000,2290.55,0,0,0,aktywna,2289.82,0, , ,aktywna
,2291.26,2016,79.5,0.0,11101000,2291.60,0,0,0,nieaktywna,2290.92,0, , ,aktywna
,2292.34,1984,79.5,6.3,11101000,2292.71,0,0,0,nieaktywna,2291.96,0, , ,nieaktywna
,2293.44,1984,79.5,0.0,11101010,2293.81,0,0,0,aktywna,2293.07,0, , ,nieaktywna
,2294.53,1952,79.5,-1.2,11101010,2294.88,0,0,0,aktywna,2294.16,0, , ,aktywna
,2295.61,1952,79.5,-2.7,11101010,2296.00,0,0,0,aktywna,2295.24,0, , ,aktywna
,2296.72,1984,78.0,2.7,11101010,2297.08,0,0,0,aktywna,2296.36,0, , ,aktywna
,2297.81,2016,79.5,8.6,11101000,2298.16,0,0,0,aktywna,2297.44,0, , ,aktywna
,2298.84,2048,79.5,11.7,11101000,2299.19,0,0,0,aktywna,2298.51,0, , ,aktywna
,2299.91,2080,78.0,12.1,11101000,2300.25,0,0,0,aktywna,2299.55,0, , ,aktywna
,2300.95,2112,79.5,0.0,11111100,2301.26,0,0,0,nieaktywna,2300.60,0, , ,aktywna
,2301.88,1056,78.0,0.0,11111110,2302.19,0,0,0,aktywna,2301.56,0, , ,nieaktywna
,2302.79,992,79.5,0.0,11111110,2303.06,0,0,0,nieaktywna,2302.52,0, , ,nieaktywna
,2303.68,928,79.5,0.0,11111110,2303.97,0,0,0,nieaktywna,2303.37,0, , ,nieaktywna
,2304.58,896,79.5,0.0,11111110,2304.91,0,0,0,aktywna,2304.27,0, , ,aktywna
,2305.53,896,79.5,0.8,11111110,2305.83,0,0,0,aktywna,2305.23,0, , ,aktywna
,2306.43,864,79.5,2.0,11111110,2306.74,0,0,0,aktywna,2306.14,0, , ,nieaktywna
,2307.39,896,79.5,2.3,11111110,2307.71,0,0,0,nieaktywna,2307.05,0, , ,aktywna
,2308.31,896,79.5,3.1,11111110,2308.62,0,0,0,aktywna,2308.03,0, , ,aktywna
,2309.25,896,79.5,2.7,11111110,2309.56,0,0,0,nieaktywna,2308.93,0, , ,aktywna
,2310.19,896,79.5,2.3,11111110,2310.50,0,0,0,aktywna,2309.87,0, , ,aktywna
,2311.08,896,79.5,2.3,11111110,2311.39,0,0,0,aktywna,2310.78,0, , ,aktywna
,2312.01,864,79.5,1.6,11111110,2312.30,0,0,0,nieaktywna,2311.69,0, , ,aktywna
,2312.90,896,79.5,2.0,11111110,2313.21,0,0,0,aktywna,2312.60,0, , ,aktywna
,2313.85,896,79.5,2.3,11111110,2314.16,0,0,0,aktywna,2313.53,0, , ,aktywna
,2314.79,896,79.5,2.3,11111110,2315.11,0,0,0,aktywna,2314.48,0, , ,aktywna
,2315.72,896,79.5,1.6,11111110,2316.04,0,0,0,aktywna,2315.42,0, , ,aktywna
,2316.71,960,79.5,1.6,10111111,2317.05,0,0,0,nieaktywna,2316.35,0, , ,aktywna
,2317.70,1728,79.5,3.5,10101011,2318.04,0,0,0,aktywna,2317.36,0, , ,nieaktywna
,2318.75,1664,79.5,4.7,10101011,2319.12,0,0,0,aktywna,2318.40,0, , ,aktywna
,2319.87,1696,79.5,5.9,10101011,2320.23,0,0,0,aktywna,2319.51,0, , ,aktywna
,2320.93,1856,79.5,0.0,10101011,2321.30,0,0,0,aktywna,2320.55,0, , ,aktywna
,2322.00,2144,79.5,-0.8,11101001,2322.35,0,0,0,aktywna,2321.66,0, , ,aktywna
,2323.04,2368,79.5,-1.2,11101001,2323.38,0,0,0,aktywna,2322.68,0, , ,aktywna
,2324.05,2688,79.5,-0.8,11101000,2324.40,0,0,0,aktywna,2323.71,0, , ,aktywna
,2325.07,1920,79.5,0.0,11111110,2325.37,0,0,0,nieaktywna,2324.73,0, , ,nieaktywna
,2326.08,1600,79.5,0.0,11101010,2326.47,0,0,0,nieaktywna,2325.69,0, , ,nieaktywna
,2327.24,1792,79.5,-2.3,11101010,2327.61,0,0,0,aktywna,2326.85,0, , ,aktywna
,2328.35,1888,78.0,0.0,11101010,2328.72,0,0,0,aktywna,2327.98,0, , ,aktywna
,2329.43,2016,78.0,2.0,11101000,2329.80,0,0,0,aktywna,2329.08,0, , ,aktywna
,2330.48,2112,79.5,3.5,11101000,2330.83,0,0,0,aktywna,2330.14,0, , ,aktywna
,2331.49,2176,78.0,0.0,11101000,2331.83,0,0,0,aktywna,2331.17,0, , ,aktywna
,2332.53,2176,78.0,-3.9,11101000,2332.88,0,0,0,aktywna,2332.18,0, , ,aktywna
,2333.55,2144,78.0,-4.7,11101000,2333.90,0,0,0,aktywna,2333.23,0, , ,aktywna
,2334.60,2144,78.0,-3.1,11101000,2334.94,0,0,0,nieaktywna,2334.25,0, , ,nieaktywna
,2335.64,2080,78.0,2.3,11101000,2335.99,0,0,0,nieaktywna,2335.30,0, , ,nieaktywna
,2336.72,2048,78.0,1.2,11101000,2337.07,0,0,0,nieaktywna,2336.35,0, , ,nieaktywna
,2337.82,1984,78.0,5.9,11101000,2338.18,0,0,0,nieaktywna,2337.44,0, , ,nieaktywna
,2338.91,1952,78.0,5.9,11101010,2339.28,0,0,0,nieaktywna,2338.55,0, , ,nieaktywna
,2339.96,1920,79.5,0.0,11111110,2340.29,0,0,0,nieaktywna,2339.64,0, , ,nieaktywna
,2340.91,1088,79.5,0.0,11111110,2341.23,0,0,0,aktywna,2340.58,0, , ,nieaktywna
,2341.85,1024,79.5,0.0,11111110,2342.16,0,0,0,nieaktywna,2341.55,0, , ,nieaktywna
,2342.77,864,79.5,0.0,11111110,2343.07,0,0,0,aktywna,2342.46,0, , ,nieaktywna
,2343.67,896,79.5,-0.8,11111110,2343.99,0,0,0,aktywna,2343.36,0, , ,aktywna
,2344.59,896,79.5,-0.8,11111110,2344.87,0,0,0,aktywna,2344.28,0, , ,aktywna
,2345.47,1248,79.5,-0.4,11111110,2345.90,0,0,0,nieaktywna,2345.18,0, , ,aktywna
,2346.61,1536,79.5,2.7,11101010,2346.92,0,0,0,aktywna,2346.30,0, , ,aktywna
,2347.64,1632,79.5,2.0,11101010,2347.98,0,0,0,nieaktywna,2347.28,0, , ,aktywna
,2348.72,1856,79.5,7.0,11101011,2349.10,0,0,0,nieaktywna,2348.35,0, , ,nieaktywna
,2349.78,2112,79.5,0.0,11101001,2350.13,0,0,0,nieaktywna,2349.45,0, , ,nieaktywna
,2350.82,2368,79.5,0.0,11101001,2351.15,0,0,0,aktywna,2350.47,0, , ,aktywna
,2351.83,2624,79.5,3.9,11101001,2352.18,0,0,0,aktywna,2351.49,0, , ,aktywna
,2352.85,2688,79.5,0.0,11111101,2353.19,0,0,0,nieaktywna,2352.51,0, , ,aktywna
,2353.96,1600,79.5,0.0,11101011,2354.31,0,0,0,nieaktywna,2353.57,0, , ,nieaktywna
,2355.04,1888,79.5,0.0,11101011,2355.39,0,0,0,aktywna,2354.67,0, , ,nieaktywna
,2356.12,1888,79.5,-3.5,11101011,2356.50,0,0,0,aktywna,2355.76,0, , ,aktywna
,2357.21,1856,79.5,-3.1,11101011,2357.57,0,0,0,nieaktywna,2356.86,0, , ,aktywna
,2358.29,1856,79.5,-5.5,11101011,2358.65,0,0,0,aktywna,2357.92,0, , ,nieaktywna
,2359.40,1888,79.5,-2.3,11101011,2359.77,0,0,0,aktywna,2359.02,0, , ,aktywna
,2360.50,1920,79.5,3.1,11101010,2360.86,0,0,0,aktywna,2360.13,0, , ,aktywna
,2361.59,1984,79.5,9.0,11101001,2361.93,0,0,0,aktywna,2361.22,0, , ,aktywna
,2362.65,2080,79.5,12.9,11101001,2362.99,0,0,0,aktywna,2362.29,0, , ,aktywna
,2363.67,2144,79.5,12.5,11101001,2364.01,0,0,0,aktywna,2363.34,0, , ,aktywna
,2364.68,2240,79.5,8.2,11101001,2365.01,0,0,0,aktywna,2364.35,0, , ,aktywna
,2365.68,2336,79.5,0.4,11101001,2366.04,0,0,0,aktywna,2365.35,0, , ,aktywna
,2366.73,2400,79.5,0.0,11111100,2367.06,0,0,0,nieaktywna,2366.40,0, , ,aktywna
,2367.65,1152,79.5,0.0,11101011,2368.02,0,0,0,aktywna,2367.34,0, , ,nieaktywna
,2368.72,1760,79.5,0.0,11101011,2369.10,0,0,0,aktywna,2368.38,0, , ,aktywna
,2369.80,1792,79.5,0.0,11101011,2370.17,0,0,0,aktywna,2369.44,0, , ,aktywna
,2370.90,1824,79.5,2.3,11101011,2371.27,0,0,0,aktywna,2370.53,0, , ,aktywna
,2371.99,1856,79.5,5.5,11101011,2372.36,0,0,0,aktywna,2371.64,0, , ,aktywna
,2373.10,1856,79.5,4.3,11101011,2373.48,0,0,0,aktywna,2372.73,0, , ,aktywna
,2374.23,1856,79.5,2.7,11101011,2374.60,0,0,0,aktywna,2373.85,0, , ,aktywna
,2375.34,1856,79.5,2.7,11101011,2375.71,0,0,0,aktywna,2374.98,0, , ,aktywna
,2376.44,1888,79.5,2.0,11101011,2376.82,0,0,0,aktywna,2376.07,0, , ,aktywna
,2377.54,1888,79.5,1.6,11101011,2377.91,0,0,0,aktywna,2377.20,0, , ,aktywna
,2378.64,1888,79.5,2.3,11101011,2379.01,0,0,0,aktywna,2378.28,0, , ,aktywna
,2379.74,1888,79.5,2.7,11101011,2380.09,0,0,0,aktywna,2379.38,0, , ,aktywna
,2380.82,1920,79.5,2.3,11101011,2381.18,0,0,0,aktywna,2380.45,0, , ,aktywna
,2381.92,1920,79.5,4.7,11101011,2382.28,0,0,0,aktywna,2381.55,0, , ,aktywna
,2382.99,1920,79.5,5.1,11101011,2383.37,0,0,0,aktywna,2382.64,0, , ,aktywna
,2384.11,1952,81.0,5.1,11101011,2384.49,0,0,0,aktywna,2383.74,0, , ,aktywna
,2385.21,1952,79.5,4.7,11101011,2385.58,0,0,0,aktywna,2384.85,0, , ,aktywna
,2386.30,1984,79.5,3.1,11101011,2386.66,0,0,0,aktywna,2385.96,0, , ,aktywna
,2387.39,1984,79.5,0.8,11101001,2387.73,0,0,0,aktywna,2387.03,0, , ,aktywna
,2388.44,1984,79.5,-6.3,11101001,2388.79,0,0,0,nieaktywna,2388.08,0, , ,aktywna
,2389.48,1920,79.5,-4.3,11111111,2389.80,0,0,0,nieaktywna,2389.14,0, , ,nieaktywna
,2390.49,1888,79.5,0.0,11111111,2390.84,0,0,0,nieaktywna,2390.16,0, , ,nieaktywna
,2391.50,1312,79.5,0.0,11111111,2391.85,0,0,0,nieaktywna,2391.20,0, , ,nieaktywna
,2392.48,1088,79.5,0.0,11111111,2392.81,0,0,0,nieaktywna,2392.16,0, , ,aktywna
,2393.46,960,79.5,0.0,11111111,2393.78,0,0,0,nieaktywna,2393.16,0, , ,nieaktywna
,2394.41,896,79.5,-0.8,11111111,2394.72,0,0,0,aktywna,2394.08,0, , ,aktywna
,2395.36,896,79.5,-0.4,11111111,2395.66,0,0,0,aktywna,2395.04,0, , ,aktywna
,2396.28,896,79.5,0.8,11111111,2396.58,0,0,0,aktywna,2395.96,0, , ,aktywna
,2397.25,896,81.0,1.6,11111111,2397.56,0,0,0,aktywna,2396.91,0, , ,aktywna
,2398.16,896,79.5,1.6,11111111,2398.48,0,0,0,aktywna,2397.86,0, , ,aktywna
,2399.08,864,79.5,0.8,11111111,2399.37,0,0,0,aktywna,2398.78,0, , ,aktywna
,2399.97,864,81.0,-1.2,11111111,2400.28,0,0,0,aktywna,2399.67,0, , ,aktywna
,2400.97,1376,81.0,0.4,11101011,2401.30,0,0,0,aktywna,2400.63,0, , ,aktywna
,2401.97,1376,79.5,3.9,11101011,2402.30,0,0,0,aktywna,2401.65,0, , ,aktywna
,2403.06,1504,81.0,0.0,11111111,2403.40,0,0,0,aktywna,2402.75,0, , ,aktywna
,2404.11,1536,81.0,-0.8,11111111,2404.46,0,0,0,nieaktywna,2403.75,0, , ,aktywna
,2405.18,1504,81.0,-5.1,11101011,2405.58,0,0,0,aktywna,2404.81,0, , ,aktywna
,2406.31,1504,81.0,-3.1,11101011,2406.65,0,0,0,aktywna,2405.95,0, , ,aktywna
,2407.38,1568,81.0,-3.9,11101011,2407.76,0,0,0,aktywna,2407.03,0, , ,aktywna
,2408.44,1568,81.0,-3.5,11101011,2408.79,0,0,0,aktywna,2408.10,0, , ,aktywna
,2409.51,1824,81.0,0.0,11101011,2409.87,0,0,0,aktywna,2409.17,0, , ,aktywna
,2410.59,2016,79.5,0.8,11101001,2410.93,0,0,0,aktywna,2410.23,0, , ,aktywna
,2411.60,2240,79.5,2.0,11101001,2411.94,0,0,0,aktywna,2411.26,0, , ,aktywna
,2412.60,2432,79.5,-1.6,11101001,2412.96,0,0,0,aktywna,2412.26,0, , ,aktywna
,2413.65,2624,79.5,2.3,11101001,2413.96,0,0,0,aktywna,2413.31,0, , ,aktywna
,2414.61,2688,81.0,0.0,11111101,2414.94,0,0,0,nieaktywna,2414.28,0, , ,aktywna
,2415.62,1216,79.5,0.0,11111111,2415.94,0,0,0,nieaktywna,2415.30,0, , ,nieaktywna
,2416.63,1856,79.5,0.0,11101011,2416.95,0,0,0,aktywna,2416.28,0, , ,nieaktywna
,2417.67,1760,79.5,-2.7,11101011,2418.01,0,0,0,aktywna,2417.32,0, , ,aktywna
,2418.71,1792,79.5,-2.3,11101010,2419.03,0,0,0,aktywna,2418.38,0, , ,aktywna
,2419.80,1792,79.5,-2.7,11101010,2420.17,0,0,0,aktywna,2419.43,0, , ,aktywna
,2420.89,1824,79.5,-3.5,11101010,2421.22,0,0,0,aktywna,2420.53,0, , ,aktywna
,2421.96,1824,79.5,-3.5,11101011,2422.32,0,0,0,aktywna,2421.58,0, , ,aktywna
,2423.08,1824,79.5,-3.5,11101011,2423.46,0,0,0,aktywna,2422.71,0, , ,aktywna
,2424.21,1888,79.5,3.1,11101011,2424.57,0,0,0,aktywna,2423.83,0, , ,aktywna
,2425.28,1920,79.5,4.3,11101011,2425.64,0,0,0,aktywna,2424.92,0, , ,aktywna
,2426.35,1920,79.5,-2.3,11101011,2426.72,0,0,0,aktywna,2426.00,0, , ,aktywna
,2427.47,1920,79.5,-6.6,11101011,2427.85,0,0,0,aktywna,2427.10,0, , ,aktywna
,2428.60,1952,79.5,0.8,11101011,2428.96,0,0,0,aktywna,2428.22,0, , ,aktywna
,2429.66,2016,79.5,0.0,11101001,2430.01,0,0,0,aktywna,2429.31,0, , ,aktywna
,2430.70,2112,79.5,3.5,11101001,2431.04,0,0,0,nieaktywna,2430.35,0, , ,nieaktywna
,2431.72,2208,79.5,2.7,11101001,2432.05,0,0,0,aktywna,2431.38,0, , ,aktywna
,2432.73,2272,79.5,2.7,11101001,2433.06,0,0,0,aktywna,2432.38,0, , ,aktywna
,2433.74,2368,79.5,0.0,11101001,2434.13,0,0,0,aktywna,2433.41,0, , ,aktywna
,2434.83,2464,79.5,4.3,11101001,2435.20,0,0,0,aktywna,2434.49,0, , ,aktywna
,2435.88,2400,79.5,-2.3,11111101,2436.24,0,0,0,nieaktywna,2435.54,0, , ,aktywna
,2436.89,2400,79.5,0.0,11111101,2437.22,0,0,0,nieaktywna,2436.57,0, , ,nieaktywna
,2437.85,2336,79.5,0.0,11111101,2438.18,0,0,0,nieaktywna,2437.53,0, , ,nieaktywna
,2438.84,2272,79.5,0.0,11111101,2439.17,0,0,0,nieaktywna,2438.51,0, , ,nieaktywna
,2439.83,2176,79.5,0.0,11101001,2440.16,0,0,0,nieaktywna,2439.50,0, , ,nieaktywna
,2440.84,2208,79.5,0.0,11101001,2441.16,0,0,0,aktywna,2440.50,0, , ,nieaktywna
,2441.82,2176,79.5,-5.1,11101001,2442.16,0,0,0,aktywna,2441.49,0, , ,aktywna
,2442.85,2176,79.5,-5.5,11101001,2443.19,0,0,0,aktywna,2442.49,0, , ,aktywna
,2443.87,2208,79.5,-5.9,11101001,2444.21,0,0,0,aktywna,2443.53,0, , ,aktywna
,2444.90,2208,79.5,-5.9,11101001,2445.25,0,0,0,aktywna,2444.56,0, , ,aktywna
,2445.93,2208,79.5,-3.9,11101001,2446.27,0,0,0,aktywna,2445.60,0, , ,aktywna
,2446.95,2208,79.5,-0.8,11101001,2447.30,0,0,0,aktywna,2446.61,0, , ,aktywna
,2447.95,2240,79.5,3.1,11101001,2448.28,0,0,0,aktywna,2447.64,0, , ,aktywna
,2448.94,2240,81.0,3.5,11101001,2449.28,0,0,0,aktywna,2448.60,0, , ,aktywna
,2449.96,2240,81.0,4.3,11101001,2450.29,0,0,0,aktywna,2449.62,0, , ,aktywna
,2450.95,2304,79.5,3.9,11101001,2451.30,0,0,0,nieaktywna,2450.62,0, , ,aktywna
,2451.94,1024,79.5,0.0,11111111,2452.28,0,0,0,nieaktywna,2451.63,0, , ,nieaktywna
,2452.91,1024,79.5,0.0,11111111,2453.18,0,0,0,nieaktywna,2452.57,0, , ,aktywna
,2453.78,960,81.0,0.0,11111111,2454.06,0,0,0,nieaktywna,2453.48,0, , ,nieaktywna
,2454.67,896,81.0,0.0,11111111,2454.97,0,0,0,aktywna,2454.37,0, , ,aktywna
,2455.56,896,79.5,1.6,11111111,2455.87,0,0,0,aktywna,2455.26,0, , ,aktywna
,2456.51,896,79.5,2.3,11111111,2456.83,0,0,0,aktywna,2456.19,0, , ,aktywna
,2457.48,896,81.0,2.0,11111111,2457.78,0,0,0,aktywna,2457.16,0, , ,aktywna
,2458.38,896,79.5,2.0,11111111,2458.68,0,0,0,aktywna,2458.07,0, , ,aktywna
,2459.25,864,81.0,1.6,11111111,2459.53,0,0,0,aktywna,2458.96,0, , ,aktywna
