Czwartek,27,Sierpień,2026,06:31:56:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Lambda, , 
,2489.54,1920,84.0,-4.7,01101011,2489.91,1952,23.5,3.09,336.6,2489.19,0.0,-4.7, , 
,2490.62,1920,84.0,-5.1,01101011,2491.01,1920,23.5,3.09,336.6,2490.27,0.0,-4.7, , 
,2491.76,1920,84.0,-2.0,01101011,2492.15,1920,28.2,3.09,377.4,2491.38,0.0,-4.7, , 
,2492.88,1920,84.0,-1.2,01101011,2493.24,1920,28.2,3.09,377.4,2492.52,0.0,-4.7, , 
,2493.97,1888,84.0,1.2,01101011,2494.34,1888,20.8,2.06,295.8,2493.60,0.0,-4.7, , 
,2495.08,1856,84.0,-4.3,01101011,2495.46,1856,23.5,3.09,336.6,2494.72,0.0,-4.7, , 
,2496.20,1856,84.0,-3.1,01101011,2496.56,1856,23.5,3.09,336.6,2495.83,0.0,-4.7, , 
,2497.28,1856,84.0,-1.2,01101011,2497.65,1856,23.5,3.09,336.6,2496.90,0.0,-4.7, , 
,2498.39,1856,84.0,-0.8,01101011,2498.76,1856,23.5,3.09,336.6,2498.02,0.0,-4.7, , 
,2499.51,1856,84.0,-1.6,01101011,2499.87,1856,23.5,3.09,336.6,2499.14,0.0,-4.7, , 
,2500.62,1856,84.0,-0.8,01101011,2500.98,1856,22.0,3.09,316.2,2500.24,0.0,-4.7, , 
,2501.71,1856,84.0,-5.1,01101011,2502.08,1824,20.8,2.06,295.8,2501.33,0.0,-4.7, , 
,2502.81,1824,84.0,-5.5,01101011,2503.16,1824,20.8,2.06,295.8,2502.45,0.0,-4.7, , 
,2503.90,1824,84.0,-5.1,01101011,2504.28,1824,20.8,2.06,316.2,2503.54,0.0,-4.7, , 
,2505.03,1792,84.0,-5.5,01101011,2505.40,1824,19.2,2.06,295.8,2504.65,0.0,-4.7, , 
,2506.14,1824,84.0,-3.1,01101011,2506.44,1792,20.8,2.06,295.8,2505.79,-3.1,-4.7, , 
,2507.18,1760,84.0,-3.5,01101011,2507.58,1792,20.8,2.06,295.8,2506.82,0.0,-4.7, , 
,2508.33,1792,84.0,-0.8,01111111,2508.69,1728,22.0,3.09,316.2,2507.95,-2.3,-4.7, , 
,2509.36,1728,84.0,0.0,01111111,2509.69,1728,0.0,0.00,316.2,2509.03,-2.3,-4.7, , 
,2510.33,1664,84.0,0.0,01111111,2510.67,1664,0.0,0.00,316.2,2510.02,-2.3,-4.7, , 
,2511.36,1600,84.0,0.0,01111111,2511.69,1568,0.0,0.00,316.2,2511.01,-2.3,-4.7, , 
,2512.36,1536,84.0,0.0,01111111,2512.70,1504,0.0,0.00,336.6,2512.04,-3.1,-4.7, , 
,2513.46,1472,84.0,0.0,01111111,2513.74,1472,0.0,0.00,336.6,2513.02,-3.1,-4.7, , 
,2514.41,1408,84.0,0.0,01111111,2514.72,1408,0.0,0.00,336.6,2514.08,-3.1,0.0, , 
,2515.38,1376,84.0,0.0,01111111,2515.72,1344,0.0,0.00,336.6,2515.05,-3.1,0.0, , 
,2516.36,1344,84.0,0.0,01111111,2516.69,1344,22.0,3.09,336.6,2516.04,-3.1,0.0, , 
,2517.33,1280,84.0,0.0,00111111,2517.64,1280,23.5,3.09,336.6,2517.02,-3.1,0.0, , 
,2518.30,1248,84.0,0.0,00111111,2518.60,1248,23.5,3.09,336.6,2517.98,-3.1,0.0, , 
,2519.24,1216,84.0,4.3,00111111,2519.55,1216,23.5,3.09,336.6,2518.92,-3.1,0.0, , 
,2520.18,1184,84.0,3.9,00111111,2520.51,1184,23.5,3.09,336.6,2519.87,-3.1,0.0, , 
,2521.14,1152,84.0,3.5,00111111,2521.45,1152,25.1,3.09,357.0,2520.81,-3.1,0.0, , 
,2522.07,1120,84.0,3.1,00111111,2522.38,1120,25.1,3.09,357.0,2521.77,-3.9,0.0, , 
,2522.99,1088,84.0,3.5,00111111,2523.31,1088,25.1,3.09,357.0,2522.69,-3.9,0.0, , 
,2523.97,1120,84.0,2.0,00101011,2524.29,1120,28.2,3.09,377.4,2523.64,-3.9,0.0, , 
,2524.92,1088,84.0,3.1,00101011,2525.23,1088,32.5,4.12,438.6,2524.61,-3.1,0.0, , 
,2525.87,1120,84.0,4.7,00101011,2526.19,1120,36.9,5.15,479.4,2525.56,-2.3,0.0, , 
,2526.82,1152,84.0,3.9,00101011,2527.15,1152,36.9,5.15,479.4,2526.51,-2.3,0.0, , 
,2527.79,1184,84.0,0.0,00111111,2528.16,1184,23.5,3.09,357.0,2527.48,-2.3,0.0, , 
,2528.78,1184,84.0,-2.7,00111111,2529.10,1120,23.5,3.09,357.0,2528.47,-3.1,0.0, , 
,2529.77,928,84.0,-1.2,00111111,2530.06,864,26.7,3.09,397.8,2529.46,-3.9,0.0, , 
,2530.69,896,84.0,0.4,00111111,2530.97,896,26.7,3.09,397.8,2530.37,-3.9,0.0, , 
,2531.58,896,84.0,-0.8,00111111,2531.90,896,26.7,3.09,397.8,2531.28,-3.9,0.0, , 
,2532.51,864,84.0,-1.6,00111111,2532.80,896,26.7,3.09,397.8,2532.22,-3.9,0.0, , 
,2533.41,896,84.0,-1.6,00111111,2533.69,896,26.7,3.09,397.8,2533.11,-4.7,0.0, , 
,2534.34,1344,84.0,-2.3,00101011,2534.68,1376,26.7,3.09,357.0,2533.99,-3.1,0.0, , 
,2535.37,1376,84.0,-1.6,00101011,2535.72,1408,38.4,5.15,479.4,2535.02,-3.1,0.0, , 
,2536.43,1472,84.0,0.0,00101011,2536.80,1568,72.2,10.30,846.6,2536.03,-2.3,0.0, , 
,2537.51,1760,84.0,0.0,00101011,2537.88,1856,53.3,7.21,632.4,2537.15,-0.8,-4.7, , 
,2538.56,1984,84.0,1.6,00101011,2538.91,2016,45.9,6.18,550.8,2538.22,0.0,-4.7, , 
,2539.59,2112,84.0,3.5,00101001,2539.93,2176,42.7,5.15,520.2,2539.24,0.0,-4.7, , 
,2540.61,2240,84.0,5.9,00101001,2540.93,2304,54.5,7.21,612.0,2540.28,0.0,-4.7, , 
,2541.62,2048,84.0,0.0,01111101,2541.95,1568,0.0,0.00,336.6,2541.28,0.0,-4.7, , 
,2542.56,1056,84.0,0.0,00111111,2542.87,1056,26.7,4.12,377.4,2542.26,-3.9,0.0, , 
,2543.52,960,84.0,0.0,00111111,2543.83,896,25.1,3.09,357.0,2543.22,-3.9,0.0, , 
,2544.45,864,84.0,0.0,00111111,2544.77,896,26.7,3.09,397.8,2544.13,-4.7,0.0, , 
,2545.40,896,84.0,-3.1,00111111,2545.70,896,26.7,3.09,397.8,2545.07,-3.9,0.0, , 
,2546.40,1408,84.0,-2.3,00101011,2546.76,1344,29.4,4.12,397.8,2546.07,-3.1,0.0, , 
,2547.44,1408,84.0,0.0,00101011,2547.75,1440,59.2,9.27,693.6,2547.10,-2.3,0.0, , 
,2548.50,1504,84.0,0.0,00101011,2548.82,1536,69.4,9.27,795.6,2548.19,-1.6,0.0, , 
,2549.53,1632,84.0,0.0,01101011,2549.92,1696,62.0,8.24,714.0,2549.19,-1.6,-4.7, , 
,2550.61,1792,84.0,0.0,01101011,2550.96,1824,69.4,9.27,775.2,2550.28,-0.8,-4.7, , 
,2551.71,1920,84.0,0.0,01101011,2552.08,1952,44.3,5.15,550.8,2551.34,0.0,-4.7, , 
,2552.80,1984,84.0,3.9,01101011,2553.15,1984,28.2,3.09,377.4,2552.43,0.0,-4.7, , 
,2553.86,2016,84.0,3.1,01101001,2554.20,2016,28.2,3.09,377.4,2553.52,0.0,-4.7, , 
,2554.92,2016,84.0,2.0,01101001,2555.27,2016,28.2,3.09,377.4,2554.56,0.0,-4.7, , 
,2555.97,2048,84.0,2.7,01101001,2556.31,2048,32.5,4.12,418.2,2555.61,0.0,-4.7, , 
,2557.01,2048,84.0,2.3,01101001,2557.35,2080,32.5,4.12,397.8,2556.66,0.0,-4.7, , 
,2558.04,2080,84.0,2.3,01101001,2558.40,2080,29.4,4.12,377.4,2557.70,0.0,-4.7, , 
,2559.09,2112,84.0,1.2,01101001,2559.45,2112,22.0,3.09,316.2,2558.74,0.0,-4.7, , 
,2560.14,2112,84.0,-2.7,01101001,2560.48,2080,17.6,2.06,275.4,2559.80,0.0,-4.7, , 
,2561.18,2080,84.0,0.0,01111101,2561.53,2080,0.0,0.00,244.8,2560.84,0.0,-4.7, , 
,2562.24,2016,84.0,0.0,01111101,2562.58,2016,0.0,0.00,244.8,2561.88,0.0,-4.7, , 
,2563.27,1984,84.0,0.0,01111111,2563.62,1952,0.0,0.00,244.8,2562.92,0.0,-4.7, , 
,2564.34,1920,84.0,0.0,01111111,2564.67,1888,0.0,0.00,275.4,2563.98,0.0,-4.7, , 
,2565.35,1856,84.0,0.0,00111111,2565.71,1856,0.0,0.00,295.8,2565.02,0.0,-4.7, , 
,2566.40,1792,84.0,0.0,00111111,2566.73,1760,0.0,0.00,316.2,2566.05,0.0,-4.7, , 
,2567.42,1696,84.0,0.0,00111111,2567.76,1696,0.0,0.00,316.2,2567.09,-2.3,-4.7, , 
,2568.46,1632,84.0,0.0,00101011,2568.82,1632,29.4,4.12,377.4,2568.09,-2.3,-4.7, , 
,2569.58,1696,84.0,1.6,00101011,2569.96,1696,44.3,6.18,550.8,2569.19,-2.3,-4.7, , 
,2570.70,1760,84.0,2.3,00101011,2571.05,1792,47.1,6.18,571.2,2570.34,-1.6,-4.7, , 
,2571.80,1824,84.0,2.7,00101011,2572.15,1600,0.0,0.00,397.8,2571.42,0.0,-4.7, , 
,2572.79,1088,84.0,0.0,00111111,2573.10,1120,26.7,4.12,377.4,2572.47,-3.1,0.0, , 
,2573.76,1024,84.0,0.0,00111111,2574.07,928,23.5,3.09,357.0,2573.40,-3.9,0.0, , 
,2574.69,864,84.0,0.0,00111111,2575.00,896,26.7,3.09,397.8,2574.38,-4.7,0.0, , 
,2575.59,896,84.0,-1.2,00111111,2575.89,896,26.7,3.09,397.8,2575.30,-3.9,0.0, , 
,2576.51,896,84.0,-0.8,00111111,2576.82,896,26.7,3.09,377.4,2576.20,-3.9,0.0, , 
,2577.42,896,84.0,-0.4,00111111,2577.73,896,26.7,3.09,377.4,2577.13,-3.9,0.0, , 
,2578.47,1600,84.0,0.8,00101011,2578.84,1760,22.0,3.09,316.2,2578.09,-3.9,0.0, , 
,2579.58,1760,84.0,3.5,00101011,2579.93,1920,50.2,7.21,591.6,2579.21,0.0,-4.7, , 
,2580.65,1952,84.0,0.0,00101011,2581.02,1920,17.6,2.06,275.4,2580.30,0.0,-4.7, , 
,2581.74,1920,84.0,1.2,00111111,2582.10,1824,17.6,2.06,275.4,2581.38,0.0,-4.7, , 
,2582.82,1760,84.0,-1.2,00101011,2583.19,1696,22.0,2.06,316.2,2582.47,-3.1,-4.7, , 
,2583.88,1696,84.0,0.8,00101011,2584.22,1664,28.2,3.09,377.4,2583.52,-2.3,-4.7, , 
,2584.93,1632,84.0,2.0,00111111,2585.22,1216,0.0,0.00,336.6,2584.56,-2.3,-4.7, , 
,2585.89,1056,84.0,0.0,00111111,2586.21,1088,25.1,3.09,357.0,2585.57,-3.9,0.0, , 
,2586.85,928,84.0,0.0,00111111,2587.16,864,25.1,3.09,377.4,2586.56,-3.9,0.0, , 
,2587.77,896,84.0,0.0,00111111,2588.05,896,26.7,3.09,397.8,2587.47,-3.9,0.0, , 
,2588.67,896,84.0,-1.6,00111111,2588.97,896,26.7,3.09,397.8,2588.34,-3.9,0.0, , 
,2589.62,1056,84.0,-1.2,00101011,2589.94,992,29.4,4.12,397.8,2589.29,-3.9,0.0, , 
,2590.54,1056,84.0,0.0,00101011,2590.86,1120,56.1,8.24,652.8,2590.24,-3.1,0.0, , 
,2591.51,1280,84.0,0.0,00101011,2591.85,1376,78.4,12.36,907.8,2591.18,-1.6,0.0, , 
,2592.55,1664,84.0,0.0,00101011,2592.91,1792,85.5,13.39,969.0,2592.18,-0.8,-4.7, , 
,2593.60,2080,84.0,-10.5,00101001,2593.94,2208,87.1,11.33,948.6,2593.26,0.0,-4.7, , 
,2594.63,2464,84.0,-16.8,01101001,2594.95,2592,82.7,9.27,907.8,2594.26,0.0,-4.7, , 
,2595.69,1696,84.0,0.0,01111111,2595.99,1472,25.1,4.12,357.0,2595.31,0.0,-4.7, , 
,2596.71,1728,84.0,0.0,01101011,2597.06,1728,38.4,5.15,479.4,2596.35,0.0,-4.7, , 
,2597.77,1792,84.0,1.6,01101011,2598.14,1792,51.8,7.21,612.0,2597.42,-1.6,-4.7, , 
,2598.89,1856,84.0,0.4,01101011,2599.26,1888,51.8,7.21,612.0,2598.51,0.0,-4.7, , 
,2599.98,1920,84.0,0.8,01101011,2600.36,1984,50.2,6.18,591.6,2599.63,0.0,-4.7, , 
,2601.08,2016,84.0,1.6,01101001,2601.43,2016,48.6,6.18,571.2,2600.72,0.0,-4.7, , 
,2602.15,2080,84.0,1.6,01101001,2602.50,2080,45.9,6.18,550.8,2601.79,0.0,-4.7, , 
,2603.20,2144,84.0,2.3,01101001,2603.54,2144,29.4,3.09,377.4,2602.87,0.0,-4.7, , 
,2604.22,2144,84.0,-0.8,01101001,2604.54,2080,16.1,2.06,244.8,2603.87,0.0,-4.7, , 
,2605.24,2080,84.0,-6.6,01111101,2605.58,2080,0.0,0.00,244.8,2604.90,0.0,-4.7, , 
,2606.30,2016,84.0,0.0,01111101,2606.64,1984,0.0,0.00,244.8,2605.93,0.0,-4.7, , 
,2607.35,1920,84.0,0.0,01111111,2607.67,1888,0.0,0.00,275.4,2607.01,0.0,-4.7, , 
,2608.37,1856,84.0,0.0,01111111,2608.70,1824,0.0,0.00,295.8,2608.01,0.0,-4.7, , 
,2609.36,1760,84.0,0.0,01111111,2609.68,1760,0.0,0.00,316.2,2609.05,0.0,-4.7, , 
,2610.37,1696,84.0,0.0,01111111,2610.72,1696,0.0,0.00,316.2,2610.01,-2.3,-4.7, , 
,2611.41,1632,84.0,0.0,01111111,2611.73,1600,0.0,0.00,316.2,2611.08,-3.1,-4.7, , 
,2612.42,992,84.0,0.0,01111111,2612.69,960,29.4,5.15,418.2,2612.10,-3.1,-4.7, , 
,2613.31,1024,84.0,0.0,01111111,2613.63,928,23.5,4.12,357.0,2612.99,-3.1,0.0, , 
,2614.23,896,84.0,0.0,01111111,2614.55,896,26.7,3.09,377.4,2613.92,-4.7,0.0, , 
,2615.18,1376,84.0,-3.9,01101011,2615.45,1504,22.0,3.09,316.2,2614.88,-3.9,0.0, , 
,2616.06,1504,84.0,4.3,01101011,2616.47,1472,25.1,3.09,357.0,2615.79,-3.1,-4.7, , 
,2617.19,1504,84.0,0.0,01101011,2617.51,1536,53.3,7.21,652.8,2616.80,-2.3,0.0, , 
,2618.20,1664,84.0,-0.4,01101011,2618.58,1728,51.8,7.21,612.0,2617.87,-1.6,-4.7, , 
,2619.29,1888,84.0,0.8,01101011,2619.64,1984,59.2,8.24,693.6,2618.94,0.0,-4.7, , 
,2620.31,2176,84.0,-6.3,01101001,2620.67,2272,72.2,9.27,795.6,2619.98,0.0,-4.7, , 
,2621.38,2496,84.0,-15.6,01101001,2621.73,2624,71.0,8.24,775.2,2621.03,0.0,-4.7, , 
,2622.41,2464,84.0,0.0,01111101,2622.74,1952,0.0,0.00,295.8,2622.07,0.0,-4.7, , 
,2623.42,1696,84.0,0.0,01101011,2623.79,1856,17.6,2.06,275.4,2623.04,-3.1,-4.7, , 
,2624.47,1888,84.0,0.0,01101011,2624.82,1920,26.7,3.09,357.0,2624.14,0.0,-4.7, , 
,2625.57,1856,84.0,0.4,01101011,2625.94,1856,29.4,4.12,397.8,2625.20,0.0,-4.7, , 
,2626.70,1888,84.0,2.0,01101011,2627.07,1888,25.1,3.09,357.0,2626.32,0.0,-4.7, , 
,2627.80,1888,84.0,2.0,01101011,2628.14,1888,25.1,3.09,336.6,2627.44,0.0,-4.7, , 
,2628.87,1888,84.0,1.2,01101011,2629.21,1888,25.1,3.09,336.6,2628.50,0.0,-4.7, , 
,2629.97,1888,84.0,0.0,01101011,2630.34,1888,20.8,2.06,316.2,2629.59,0.0,-4.7, , 
,2631.07,1888,84.0,-5.5,01101011,2631.43,1888,25.1,3.09,357.0,2630.71,0.0,-4.7, , 
,2632.16,1888,84.0,-1.2,01101011,2632.52,1888,34.1,4.12,418.2,2631.80,0.0,-4.7, , 
,2633.23,1920,84.0,2.7,01101011,2633.61,1920,32.5,4.12,418.2,2632.88,0.0,-4.7, , 
,2634.33,1952,84.0,5.5,01101011,2634.69,1952,36.9,5.15,459.0,2633.97,0.0,-4.7, , 
,2635.40,1984,84.0,4.3,01101011,2635.76,1984,34.1,4.12,418.2,2635.04,0.0,-4.7, , 
,2636.47,2016,84.0,2.0,01101001,2636.82,2016,41.2,5.15,499.8,2636.12,0.0,-4.7, , 
,2637.54,2048,84.0,-0.4,01101001,2637.90,2048,35.3,4.12,438.6,2637.18,0.0,-4.7, , 
,2638.61,2080,84.0,-0.4,01101001,2638.97,2080,41.2,5.15,499.8,2638.25,0.0,-4.7, , 
,2639.65,2112,84.0,-1.2,01101001,2639.99,2112,41.2,5.15,499.8,2639.30,0.0,-4.7, , 
,2640.68,2144,84.0,0.4,01101001,2641.01,2144,44.3,6.18,520.2,2640.32,0.0,-4.7, , 
,2641.68,2208,84.0,2.3,01101001,2642.03,2208,42.7,6.18,499.8,2641.35,0.0,-4.7, , 
,2642.69,2240,84.0,1.6,01101001,2643.03,2272,38.4,5.15,459.0,2642.36,0.0,-4.7, , 
,2643.71,2272,84.0,-0.4,01101001,2644.05,2272,32.5,4.12,397.8,2643.38,0.0,-4.7, , 
,2644.72,2272,84.0,2.7,01101001,2645.06,2272,31.0,4.12,397.8,2644.39,0.0,-4.7, , 
,2645.72,2272,84.0,3.1,01101001,2646.08,2304,31.0,4.12,397.8,2645.39,0.0,-4.7, , 
,2646.74,2272,84.0,3.9,01101001,2647.09,2304,31.0,4.12,397.8,2646.41,0.0,-4.7, , 
,2647.79,2304,84.0,3.9,01101001,2648.14,2304,31.0,4.12,397.8,2647.43,0.0,-4.7, , 
,2648.81,2304,84.0,3.9,01101001,2649.15,2304,29.4,4.12,377.4,2648.49,0.0,-4.7, , 
,2649.84,2304,84.0,2.3,01101001,2650.17,2304,29.4,4.12,377.4,2649.49,0.0,-4.7, , 
,2650.84,2304,84.0,2.0,01101001,2651.18,2304,29.4,4.12,377.4,2650.51,0.0,-4.7, , 
,2651.86,2304,84.0,2.3,01101001,2652.17,2304,29.4,4.12,377.4,2651.53,0.0,-4.7, , 
,2652.84,2304,84.0,2.3,01101001,2653.19,2304,28.2,4.12,357.0,2652.51,0.0,-4.7, , 
,2653.87,2304,84.0,1.2,01101001,2654.21,2304,28.2,4.12,357.0,2653.54,0.0,-4.7, , 
,2654.86,2304,84.0,2.0,01101001,2655.19,2304,28.2,3.09,357.0,2654.53,0.0,-4.7, , 
,2655.88,2304,84.0,1.2,01101001,2656.20,2304,28.2,4.12,357.0,2655.54,0.0,-4.7, , 
,2656.88,2304,84.0,1.6,01101001,2657.20,2304,28.2,4.12,357.0,2656.54,0.0,-4.7, , 
,2657.89,2304,84.0,2.3,01101001,2658.24,2272,28.2,4.12,357.0,2657.55,0.0,-4.7, , 
,2658.89,2272,84.0,1.2,01101001,2659.22,2304,28.2,4.12,357.0,2658.56,0.0,-4.7, , 
,2659.88,2304,84.0,0.8,01101001,2660.22,2304,29.4,4.12,377.4,2659.54,0.0,-4.7, , 
,2660.92,2304,84.0,1.2,01101001,2661.27,2304,26.7,3.09,357.0,2660.57,0.0,-4.7, , 
,2661.95,2304,84.0,0.0,01101001,2662.31,2304,26.7,3.09,357.0,2661.60,0.0,-4.7, , 
,2662.98,2272,84.0,-2.0,01111101,2663.31,2272,17.6,2.06,244.8,2662.64,0.0,-4.7, , 
,2664.00,2208,84.0,0.0,01111101,2664.34,2176,0.0,0.00,244.8,2663.65,0.0,-4.7, , 
,2665.01,2144,84.0,0.0,01111101,2665.35,2112,0.0,0.00,244.8,2664.67,0.0,-4.7, , 
,2666.05,2048,84.0,0.0,01111101,2666.39,2016,0.0,0.00,244.8,2665.70,0.0,-4.7, , 
,2667.11,1952,84.0,0.0,01111111,2667.48,1920,0.0,0.00,275.4,2666.75,0.0,-4.7, , 
,2668.19,1856,84.0,0.0,01111111,2668.53,1568,0.0,0.00,316.2,2667.83,0.0,-4.7, , 
,2669.14,992,84.0,0.0,01111111,2669.44,1024,28.2,4.12,397.8,2668.83,-3.9,0.0, , 
,2670.03,960,84.0,0.0,01111111,2670.34,864,25.1,3.09,377.4,2669.72,-3.9,0.0, , 
,2670.96,896,84.0,0.0,01111111,2671.27,896,26.7,3.09,377.4,2670.65,-3.9,0.0, , 
,2671.93,1024,84.0,-2.7,01111111,2672.25,1120,20.8,2.06,336.6,2671.60,-3.9,0.0, , 
,2672.91,1824,84.0,0.0,01111111,2673.27,1888,0.0,0.00,295.8,2672.56,-3.1,0.0, , 
,2673.95,1824,84.0,0.0,01111111,2674.34,1696,0.0,0.00,316.2,2673.61,0.0,-4.7, , 
,2674.99,960,84.0,0.0,00111111,2675.30,1024,28.2,4.12,397.8,2674.64,-3.9,0.0, , 
,2675.87,928,84.0,0.0,00111111,2676.19,928,25.1,3.09,377.4,2675.57,-3.9,0.0, , 
,2676.82,1344,84.0,0.0,00101011,2677.15,1248,28.2,3.09,377.4,2676.50,-3.9,0.0, , 
,2677.81,1216,84.0,-3.9,00101011,2678.15,1216,36.9,5.15,479.4,2677.50,-2.3,0.0, , 
,2678.82,1248,84.0,-3.5,00101011,2679.17,1280,42.7,6.18,550.8,2678.49,-2.3,0.0, , 
,2679.84,1312,84.0,0.0,00101011,2680.17,1312,26.7,3.09,357.0,2679.50,-2.3,0.0, , 
,2680.85,1312,84.0,-5.1,00101011,2681.16,1312,34.1,4.12,438.6,2680.53,-3.1,0.0, , 
,2681.80,1344,84.0,-5.5,00101011,2682.13,1344,34.1,4.12,438.6,2681.49,-2.3,0.0, , 
,2682.86,1376,84.0,-6.6,00101011,2683.19,1376,34.1,4.12,438.6,2682.48,-2.3,0.0, , 
,2683.84,1408,84.0,-8.6,00101011,2684.19,1408,32.5,4.12,418.2,2683.50,-2.3,0.0, , 
,2684.83,1440,84.0,-8.2,00101011,2685.18,1440,31.0,4.12,418.2,2684.51,-2.3,0.0, , 
,2685.93,1504,84.0,-8.6,00101011,2686.27,1536,35.3,4.12,438.6,2685.62,-2.3,0.0, , 
,2686.96,1600,84.0,-0.8,00101011,2687.33,1632,41.2,5.15,499.8,2686.61,-2.3,-4.7, , 
,2688.04,1728,84.0,1.2,00101011,2688.39,1760,38.4,5.15,479.4,2687.69,-1.6,-4.7, , 
,2689.12,1824,84.0,3.1,00101011,2689.52,1856,34.1,4.12,438.6,2688.73,0.0,-4.7, , 
,2690.25,1888,84.0,5.5,00101011,2690.62,1888,31.0,4.12,397.8,2689.88,0.0,-4.7, , 
,2691.37,1920,84.0,3.9,00101011,2691.74,1920,31.0,4.12,397.8,2691.00,0.0,-4.7, , 
,2692.47,1952,84.0,4.3,00101011,2692.83,1984,38.4,5.15,459.0,2692.09,0.0,-4.7, , 
,2693.52,2048,84.0,4.3,00101001,2693.85,2080,42.7,6.18,520.2,2693.19,0.0,-4.7, , 
,2694.51,2176,84.0,4.7,00101001,2694.85,2240,48.6,6.18,571.2,2694.17,0.0,-4.7, , 
,2695.54,2336,84.0,2.0,00101001,2695.88,2400,47.1,6.18,550.8,2695.20,0.0,-4.7, , 
,2696.57,2016,84.0,0.0,01111101,2696.92,1472,0.0,0.00,336.6,2696.21,0.0,-4.7, , 
,2697.58,1184,84.0,0.0,01111111,2697.92,1024,23.5,3.09,357.0,2697.25,-3.9,0.0, , 
,2698.56,960,84.0,0.0,00111111,2698.87,928,25.1,3.09,377.4,2698.25,-3.9,0.0, , 
,2699.50,928,84.0,-0.4,00111111,2699.81,960,26.7,3.09,377.4,2699.19,-3.9,0.0, , 
,2700.39,960,84.0,-1.2,00111111,2700.69,864,25.1,3.09,357.0,2700.08,-3.9,0.0, , 
,2701.29,864,84.0,-0.4,00111111,2701.60,896,26.7,3.09,397.8,2701.00,-4.7,0.0, , 
,2702.22,896,84.0,0.0,00111111,2702.53,896,26.7,3.09,377.4,2701.90,-3.9,0.0, , 
,2703.15,896,84.0,-0.8,00111111,2703.45,864,26.7,3.09,377.4,2702.83,-3.9,0.0, , 
,2704.07,896,84.0,-0.8,00111111,2704.37,896,26.7,3.09,397.8,2703.76,-3.9,0.0, , 
,2704.99,896,84.0,-0.8,00111111,2705.29,896,26.7,3.09,397.8,2704.69,-3.9,0.0, , 
,2705.93,896,84.0,-1.6,00111111,2706.21,896,26.7,3.09,397.8,2705.61,-3.9,0.0, , 
,2706.82,864,84.0,-1.6,00111111,2707.13,896,26.7,3.09,397.8,2706.51,-3.9,0.0, , 
,2707.74,896,84.0,-2.3,00111111,2708.04,864,26.7,3.09,397.8,2707.44,-3.9,0.0, , 
,2708.62,864,84.0,-2.7,00111111,2708.91,864,28.2,3.09,397.8,2708.34,-3.9,0.0, , 
,2709.52,896,84.0,-2.7,00111111,2709.81,896,26.7,3.09,397.8,2709.21,-3.9,0.0, , 
,2710.41,832,84.0,-2.3,00111111,2710.72,768,25.1,3.09,377.4,2710.10,-3.9,0.0, , 
,2711.33,800,84.0,-2.3,00111111,2711.64,800,29.4,3.09,418.2,2711.02,-4.7,0.0, , 
,2712.25,800,84.0,-3.9,00111111,2712.54,768,28.2,3.09,418.2,2711.95,-4.7,0.0, , 
,2713.15,800,84.0,-4.3,00111111,2713.46,800,29.4,3.09,418.2,2712.84,-4.7,0.0, , 
,2714.06,800,84.0,-4.3,00111111,2714.36,800,29.4,3.09,418.2,2713.75,-4.7,0.0, , 
,2714.94,768,84.0,-2.0,00111111,2715.23,768,29.4,3.09,418.2,2714.65,-4.7,0.0, , 
,2715.80,800,85.5,-2.0,00111111,2716.10,800,28.2,3.09,418.2,2715.52,-4.7,0.0, , 
,2716.68,768,85.5,-2.0,00111111,2716.98,768,29.4,3.09,418.2,2716.38,-4.7,0.0, , 
,2717.60,800,85.5,-1.6,00111111,2717.88,800,28.2,3.09,418.2,2717.29,-4.7,0.0, , 
,2718.45,768,85.5,-2.0,00111111,2718.76,800,29.4,3.09,418.2,2718.16,-4.7,0.0, , 
,2719.37,768,85.5,-2.0,00111111,2719.67,768,29.4,3.09,418.2,2719.07,-4.7,0.0, , 
,2720.26,800,85.5,-2.0,00111111,2720.57,800,28.2,3.09,418.2,2719.97,-4.7,0.0, , 
,2721.17,800,85.5,-2.3,00111111,2721.48,768,29.4,3.09,418.2,2720.88,-4.7,0.0, , 
,2722.08,800,85.5,-2.3,00111111,2722.37,800,29.4,3.09,418.2,2721.77,-4.7,0.0, , 
,2722.97,800,85.5,-3.1,00111111,2723.27,800,29.4,3.09,438.6,2722.67,-4.7,0.0, , 
,2723.86,768,85.5,-0.8,00111111,2724.17,800,29.4,3.09,418.2,2723.57,-3.9,0.0, , 
,2724.78,800,85.5,-0.8,00111111,2725.07,768,31.0,3.09,438.6,2724.47,-4.7,0.0, , 
,2725.68,1280,85.5,0.0,00101011,2726.02,1408,45.9,6.18,571.2,2725.36,-3.1,0.0, , 
,2726.60,864,85.5,0.0,00101011,2726.93,704,69.4,10.30,826.2,2726.32,-2.3,0.0, , 
,2727.56,1088,85.5,0.0,00101011,2727.93,1312,65.1,9.27,754.8,2727.23,-2.3,0.0, , 
